Област;Община;Населено място;Училище;Код по Админ;БЕЛ-уч;бел;МАТ-уч;мат
СТАРА ЗАГОРА;КАЗАНЛЪК;С.БУЗОВГРАД;"Основно училище ""Васил Левски""";2400278;7;12,29;7;14,14
СТАРА ЗАГОРА;КАЗАНЛЪК;С.ГОРНО ЧЕРКОВИЩЕ;"Основно училище""Свети Климент Охридски""";2400279;9;9;9;15,69
СТАРА ЗАГОРА;КАЗАНЛЪК;С.ЕНИНА;"Основно училище ""Христо Ботев""";2400280;8;39,19;8;17,16
СТАРА ЗАГОРА;КАЗАНЛЪК;С.КОПРИНКА;"Основно училище ""Кирил и Методий""";2400281;6;14,58;5;12,2
СТАРА ЗАГОРА;КАЗАНЛЪК;С.КРЪН;"Основно училище ""Свети Климент Охридски""";2400282;8;12,13;8;10,88
СТАРА ЗАГОРА;КАЗАНЛЪК;С.КЪНЧЕВО;"Основно училище Свети Свети Кирил и Методий""";2400283;10;11,25;10;8,9
СТАРА ЗАГОРА;КАЗАНЛЪК;С.ОВОЩНИК;"Основно училище ""Д-р Петър Берон""";2400284;11;56,64;11;24,57
СТАРА ЗАГОРА;КАЗАНЛЪК;С.РЪЖЕНА;"Обединено училище ""Свети Свети Кирил и Методий""";2400286;12;20,04;10;10,2
СТАРА ЗАГОРА;КАЗАНЛЪК;С.ХАДЖИДИМИТРОВО;Основно училище Свети Паисий Хилендарски;2400287;7;8,29;6;11,83
СТАРА ЗАГОРА;КАЗАНЛЪК;С.ШЕЙНОВО;"Основно училище ""Д-р Петър Берон""";2400288;2;17,75;2;12
СТАРА ЗАГОРА;МЪГЛИЖ;ГР.МЪГЛИЖ;"Основно училище ""Христо Ботев""";2405116;30;29,25;31;26,54
СТАРА ЗАГОРА;МЪГЛИЖ;С.ВЕТРЕН;"Основно училище ""Свети свети Кирил и Методий""";2405118;21;22,36;21;10,26
СТАРА ЗАГОРА;МЪГЛИЖ;С.ДЪБОВО;"Основно училище ""Св.св.Кирил и Методий""";2405119;7;25,14;7;8,57
СТАРА ЗАГОРА;МЪГЛИЖ;С.ТУЛОВО;"Основно училище ""Христо Смирненски""";2405120;13;28,58;13;24,92
СТАРА ЗАГОРА;МЪГЛИЖ;С.ЯГОДА;"Основно училище ""Христо Ботев""";2405122;9;35,67;9;17,5
СТАРА ЗАГОРА;НИКОЛАЕВО;ГР.НИКОЛАЕВО;"Основно училище ""Свети свети Кирил и Методий""";2407133;45;24,19;43;20,58
СТАРА ЗАГОРА;ОПАН;С.ОПАН;"Средно училище ""Христо Ботев""";2400837;7;17,79;8;13,25
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;ГР.ПАВЕЛ БАНЯ;"Средно училище ""Христо Ботев""";2409139;39;39,5;39;19,44
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.АЛЕКСАНДРОВО;"Основно училище ""Христо Ботев""";2409141;12;15,25;12;12,58
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.ГАБАРЕВО;"Основно училище ""Никола Йонков Вапцаров""";2409142;14;23,82;14;13,18
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.ГОРНО САХРАНЕ;"Основно училище ""Васил Левски""";2409143;10;18,95;10;11,3
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.МАНОЛОВО;"Основно училище ""Георги Бенковски""";2409145;5;30,3;5;13,4
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.ОСЕТЕНОВО;"Основно училище ""Христо Ботев""";2409146;6;20,5;6;9,5
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.СКОБЕЛЕВО;"Основно училище""Генерал Скобелев""";2409147;13;31,27;13;40,13
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.ТЪЖА;"Основно училище ""Просвета""";2409148;6;7,83;6;11,33
СТАРА ЗАГОРА;ПАВЕЛ БАНЯ;С.ТЪРНИЧЕНИ;"Основно училище ""Свети Паисий Хилендарски""";2409149;10;11,2;10;21,7
СТАРА ЗАГОРА;РАДНЕВО;ГР.РАДНЕВО;"Средно училище ""Гео Милев""";2401052;72;49,19;72;27,08
СТАРА ЗАГОРА;РАДНЕВО;ГР.РАДНЕВО;"Първо основно училище ""Свети Климент Охридски""";2401054;18;23,31;19;18,26
СТАРА ЗАГОРА;РАДНЕВО;ГР.РАДНЕВО;"Второ основно училище ""Свети Паисий Хилендарски""";2401055;41;52,45;41;30,21
СТАРА ЗАГОРА;РАДНЕВО;С.КОЛАРОВО;"Основно училище ""Поп Минчо""";2401058;13;26,81;13;13,96
СТАРА ЗАГОРА;РАДНЕВО;С.СЪРНЕВО;"Основно училище ""Свети свети Кирил и Методий""";2401060;10;30,5;10;11,9
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Средно училище ""Железник""";2400014;97;58,2;96;30,54
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Профилирана природоматематическа гимназия ""Гео Милев""";2400102;56;87,15;56;89,98
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Средно училище ""Васил Левски""";2400104;79;67,85;79;36,59
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Средно училище ""Христо Смирненски""";2400105;36;15,15;38;13,61
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Средно училище ""Максим Горки""";2400106;53;65,06;53;43,79
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Средно училище ""Иван Вазов""";2400107;118;54,26;118;29,32
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Спортно училище ""Тодор Каблешков""";2400108;26;42,1;24;19,24
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Основно училище ""Георги Райчев""";2400109;20;26,28;20;14,14
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Второ основно училище ""П.Р.Славейков""";2400123;122;72,05;122;54
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Основно училище ""КИРИЛ ХРИСТОВ """;2400125;115;68,44;115;48,21
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Пето основно училище "" Митьо Станев """;2400126;171;66,95;171;43,74
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Основно училище ""Самара""";2400129;20;31,88;20;16,08
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"IX ОУ ""Веселин Ханчев""";2400130;76;58,86;76;35,79
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Единадесето основно училище ""Николай Лилиев""";2400132;38;50,09;38;25,59
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Дванадесето основно училище ""Стефан Караджа""";2400133;22;11,5;21;11,58
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Тринадесето основно училище ""Свети Паисий Хилендарски""";2400134;37;62,2;37;37,73
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Частно основно училище ""Елин Пелин""";2400167;16;59,97;16;46,41
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Средно училище ""Христо Ботев""";2400174;18;10,89;19;12,05
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Шесто основно училище ""Свети Никола""";2403219;122;70,57;122;51,59
СТАРА ЗАГОРА;СТАРА ЗАГОРА;ГР.СТАРА ЗАГОРА;"Национално училище за музикални и сценични изкуства""Христина Морфова""";2902104;32;49,52;32;23,6
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.БРАТЯ КУНЧЕВИ;"Основно училище ""Христо Ботев""";2400138;15;14,23;15;11,82
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.ГОРНО БОТЕВО;"Основно училище ""Христо Ботев""";2400139;7;23,57;6;20,67
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.ДЪЛБОКИ;"Основно училище ""Иван Мирчев""";2400140;9;15,17;9;11,44
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.ЗАГОРЕ;"Основно училище ""Христо Ботев""";2400141;5;15,3;5;14
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.КАЛОЯНОВЕЦ;"Основно училище ""Отец Паисий""";2400142;9;31,78;8;10,25
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.КИРИЛОВО;"Частно средно училище ""Нов век""";2400161;7;53,64;7;31,89
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.ПРЕСЛАВЕН;"Основно училище ""Бойчо Русев""";2400143;13;25,42;13;11,58
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.ХАН АСПАРУХОВО;"Основно училище ""Свети свети Кирил и Методий""";2400144;16;11,34;15;16,93
СТАРА ЗАГОРА;СТАРА ЗАГОРА;С.ХРИЩЕНИ;"Основно училище ""Христо Ботев""";2400145;8;29,63;8;11,75
СТАРА ЗАГОРА;ЧИРПАН;ГР.ЧИРПАН;"Средно училище ""Пейо Крачолов Яворов""";2401178;85;53,49;85;29,39
СТАРА ЗАГОРА;ЧИРПАН;ГР.ЧИРПАН;"Основно училище ""Васил Левски""";2401181;32;27,75;32;21,36
СТАРА ЗАГОРА;ЧИРПАН;ГР.ЧИРПАН;"Основно училище ""Свети свети Кирил и Методий""";2401182;37;25,03;35;31,17
СТАРА ЗАГОРА;ЧИРПАН;С.ГИТА;"Основно училище "" Васил Левски""";2401184;4;31;4;26,5
СТАРА ЗАГОРА;ЧИРПАН;С.ЗЕТЬОВО;"Основно училище "" Отец Паисий """;2401185;5;23,6;6;21
СТАРА ЗАГОРА;ЧИРПАН;С.СВОБОДА;"Основно училище ""Кирил и Методий""";2401186;18;27,06;17;10,29
ТЪРГОВИЩЕ;АНТОНОВО;ГР.АНТОНОВО;"Средно училище ""Свети Свети Кирил и Методий""";2500201;19;39,61;19;41,61
ТЪРГОВИЩЕ;АНТОНОВО;С.СТЕВРЕК;"Основно Училище ""Никола Йонков Вапцаров""";2510102;6;42,25;6;41,38
ТЪРГОВИЩЕ;АНТОНОВО;С.ТРЕСКАВЕЦ;"Основно училище ""Никола Йонков Вапцаров""";2510104;3;24,33;3;23,33
ТЪРГОВИЩЕ;ОМУРТАГ;ГР.ОМУРТАГ;"Основно училище ""Академик Даки Йорданов""";2520501;64;40,28;64;28,57
ТЪРГОВИЩЕ;ОМУРТАГ;С.БЕЛОМОРЦИ;"Основно училище ""Георги Бенковски""";2520101;8;17,25;9;13,11
ТЪРГОВИЩЕ;ОМУРТАГ;С.ВРАНИ КОН;"Основно училище ""Никола Йонков Вапцаров""";2520102;14;28,25;14;46,77
ТЪРГОВИЩЕ;ОМУРТАГ;С.ЗЕЛЕНА МОРАВА;"Основно училище ""Христо Ботев""";2520104;9;35;9;41,44
ТЪРГОВИЩЕ;ОМУРТАГ;С.КАМБУРОВО;"Основно училище ""Христо Ботев""";2520105;22;40,09;22;34,5
ТЪРГОВИЩЕ;ОМУРТАГ;С.ПЛЪСТИНА;"Основно училище ""Д-р Петър Берон""";2520107;19;45,92;19;20,8
ТЪРГОВИЩЕ;ОПАКА;ГР.ОПАКА;"Средно училище ""Васил Левски""";2530201;22;42,95;22;25,6
ТЪРГОВИЩЕ;ОПАКА;С.ГОЛЯМО ГРАДИЩЕ;"Основно училище ""Алеко Константинов""";2530102;2;36,25;2;14
ТЪРГОВИЩЕ;ОПАКА;С.КРЕПЧА;"Основно училище ""Васил Левски""";2530104;11;44,09;11;45,68
ТЪРГОВИЩЕ;ПОПОВО;ГР.ПОПОВО;"Основно училище ""Никола Йонков Вапцаров""";2540101;46;54,97;45;32,6
ТЪРГОВИЩЕ;ПОПОВО;ГР.ПОПОВО;"Основно училище ""Свети Климент Охридски""";2540102;40;48,31;40;30,09
ТЪРГОВИЩЕ;ПОПОВО;ГР.ПОПОВО;"Основно училище ""Любен Каравелов""";2540103;58;60,63;58;37,95
ТЪРГОВИЩЕ;ПОПОВО;С.ВОДИЦА;"Основно училище ""Отец Паисий""";2540105;3;24,17;3;10,58
ТЪРГОВИЩЕ;ПОПОВО;С.ЗАРАЕВО;"Основно училище ""Свети Свети Кирил и Методий""";2540107;17;52,29;17;21,65
ТЪРГОВИЩЕ;ПОПОВО;С.ЛОМЦИ;"Основно училище "" Христо Ботев""";2540109;12;41,46;12;12,65
ТЪРГОВИЩЕ;ПОПОВО;С.САДИНА;"Основно училище ""Христо Ботев""";2540110;3;47,83;3;27,58
ТЪРГОВИЩЕ;ПОПОВО;С.СВЕТЛЕН;"Основно училище ""Антон Страшимиров""";2540111;14;28,04;14;15,43
ТЪРГОВИЩЕ;ПОПОВО;С.СЛАВЯНОВО;"Oсновно училище "" Васил Левски """;2540112;8;22,13;8;35,75
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;"Първо основно училище ""Христо Ботев""";2500101;83;58,63;83;28,76
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;"Второ основно училище ""Никола Йонков Вапцаров""";2500102;10;15,95;11;15,6
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;"Трето основно училище ""Петко Рачов Славейков""";2500103;30;18,65;31;9,14
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;"Четвърто основно училище ""Иван Вазов""";2500104;31;46,1;31;37,91
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;"Спортно училище "" Никола Симов""";2500203;13;41,12;13;32
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;"Първо средно училище ""Свети Седмочисленици""";2500204;102;62,48;103;33,11
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;ГР.ТЪРГОВИЩЕ;"Второ средно училище ""Професор Никола Маринов""";2501694;134;57,14;134;33,87
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ВАРДУН;"Основно училище ""Христо Ботев""";2500109;7;15,86;7;29
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ГОЛЯМО НОВО;"Основно училище ""Георги Стойков Раковски""";2500110;11;17,73;11;20
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ДРАГАНОВЕЦ;"Основно училище ""Св.Св. Кирил и Методий""";2500111;7;29,43;7;14,21
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ДРАЛФА;"Основно училище ""Свети свети Кирил и Методий""";2500112;8;33,31;7;27,64
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ЛИЛЯК;"Основно училище ""Христо Ботев""";2500114;4;25,25;4;17,25
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.МАКАРИОПОЛСКО;"Обединено училище ""Христо Ботев""";2500115;5;54;5;34,3
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.НАДАРЕВО;"Основно училище ""Паисий Хилендарски""";2500116;6;26,17;6;29,67
ТЪРГОВИЩЕ;ТЪРГОВИЩЕ;С.ПОДГОРИЦА;"Основно училище ""Отец Паисий""";2500118;9;20,22;9;16,44
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;"ОСНОВНО УЧИЛИЩЕ ""Пейо Крачолов Яворов""";2602002;23;18,2;23;14,54
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;"Обединено училище ""Свети свети Кирил и Методий""";2602003;16;20,16;17;10,12
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;"ОСНОВНО УЧИЛИЩЕ ""АЛЕКО КОНСТАНТИНОВ""";2602004;87;57,6;87;32,95
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;"Основно училище ""Пенчо Славейков""";2602006;66;58,09;66;29,49
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;"Основно училище ""Васил Левски""";2602017;14;16,18;14;12,16
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;"Средно училище ""Любен Каравелов""";2602018;51;47;51;22,71
ХАСКОВО;ДИМИТРОВГРАД;ГР.ДИМИТРОВГРАД;"Природо-математическа гимназия със засилено изучаване на чужди езици ""Иван Вазов""";2602019;18;69,86;18;55
ХАСКОВО;ДИМИТРОВГРАД;ГР.МЕРИЧЛЕРИ;"Основно училище ""Димитър Недялков Матевски""";2602011;14;24,61;14;15,21
ХАСКОВО;ДИМИТРОВГРАД;С.КРЕПОСТ;"Основно училище ""Христо Ботев""";2602008;13;26,81;13;16,75
ХАСКОВО;ДИМИТРОВГРАД;С.РАДИЕВО;"Основно училище ""Христо Смирненски""";2602014;9;23;9;11
ХАСКОВО;ДИМИТРОВГРАД;С.ЯБЪЛКОВО;"ОСНОВНО УЧИЛИЩЕ ""ВАСИЛ ЛЕВСКИ""";2602016;16;38,06;16;16,67
ХАСКОВО;ИВАЙЛОВГРАД;ГР.ИВАЙЛОВГРАД;"Средно училище ""Христо Ботев""";2610005;19;63,32;19;44,92
